0,0,0,3
0,0,1,1
0,0,2,2
0,0,3,346
0,0,4,2
0,0,5,1
0,0,6,1
0,0,7,0
0,0,8,1
0,0,9,2
0,0,10,1
0,0,11,0
0,0,12,1
0,0,13,0
0,0,14,1
0,0,15,0
0,0,16,2
0,0,17,0
0,0,18,1
0,0,19,1
0,0,20,0
0,0,21,0
0,0,22,0
0,0,23,1
0,0,24,0
0,0,25,1
0,0,26,0
0,0,27,1
0,0,28,1
0,0,29,0
0,0,30,1
1,0,0,630
1,0,1,62
1,0,2,3819
1,0,3,7601
1,0,4,11486
1,0,5,16
1,0,6,16
1,0,7,17
1,0,8,15
1,0,9,15
1,0,10,16
1,0,11,24784
1,0,12,12
1,0,13,9
1,0,14,10
1,0,15,10
1,0,16,9
1,0,17,10
1,0,18,10
1,0,19,10
1,0,20,9
1,0,21,10
1,0,22,10
1,0,23,11
1,0,24,10
1,0,25,9
1,0,26,9
1,0,27,10
1,0,28,10
1,0,29,9
1,0,30,9
2,0,0,5
2,0,1,0
2,0,2,0
2,0,3,0
2,0,4,0
2,0,5,0
2,0,6,0
2,0,7,0
2,0,8,0
2,0,9,0
2,0,10,0
2,0,11,0
2,0,12,0
2,0,13,0
2,0,14,0
2,0,15,0
2,0,16,0
2,0,17,0
2,0,18,0
2,0,19,0
2,0,20,0
2,0,21,0
2,0,22,0
2,0,23,0
2,0,24,0
2,0,25,0
2,0,26,0
2,0,27,0
2,0,28,0
2,0,29,0
2,0,30,0
3,0,0,5
3,0,1,0
3,0,2,0
3,0,3,2159207
3,0,4,13
3,0,5,0
3,0,6,0
3,0,7,0
3,0,8,0
3,0,9,0
3,0,10,0
3,0,11,0
3,0,12,1
3,0,13,0
3,0,14,0
3,0,15,0
3,0,16,0
3,0,17,0
3,0,18,0
3,0,19,0
3,0,20,0
3,0,21,0
3,0,22,0
3,0,23,0
3,0,24,0
3,0,25,0
3,0,26,0
3,0,27,0
3,0,28,0
3,0,29,0
3,0,30,0
4,0,0,6
4,0,1,0
4,0,2,0
4,0,3,65825
4,0,4,12
4,0,5,0
4,0,6,0
4,0,7,0
4,0,8,0
4,0,9,6
4,0,10,0
4,0,11,0
4,0,12,0
4,0,13,0
4,0,14,0
4,0,15,1
4,0,16,3
4,0,17,0
4,0,18,0
4,0,19,0
4,0,20,0
4,0,21,0
4,0,22,0
4,0,23,0
4,0,24,1
4,0,25,0
4,0,26,0
4,0,27,0
4,0,28,0
4,0,29,0
4,0,30,0
5,0,0,4
5,0,1,0
5,0,2,0
5,0,3,675
5,0,4,1
5,0,5,0
5,0,6,0
5,0,7,0
5,0,8,0
5,0,9,6
5,0,10,0
5,0,11,0
5,0,12,0
5,0,13,0
5,0,14,0
5,0,15,0
5,0,16,0
5,0,17,0
5,0,18,0
5,0,19,0
5,0,20,0
5,0,21,0
5,0,22,0
5,0,23,0
5,0,24,0
5,0,25,0
5,0,26,0
5,0,27,0
5,0,28,0
5,0,29,0
5,0,30,0
6,0,0,1
6,0,1,0
6,0,2,0
6,0,3,96
6,0,4,0
6,0,5,0
6,0,6,0
6,0,7,0
6,0,8,0
6,0,9,0
6,0,10,0
6,0,11,0
6,0,12,0
6,0,13,0
6,0,14,0
6,0,15,0
6,0,16,1
6,0,17,0
6,0,18,0
6,0,19,0
6,0,20,0
6,0,21,0
6,0,22,0
6,0,23,0
6,0,24,0
6,0,25,0
6,0,26,0
6,0,27,0
6,0,28,0
6,0,29,0
6,0,30,0
7,0,0,2
7,0,1,0
7,0,2,0
7,0,3,0
7,0,4,0
7,0,5,1
7,0,6,0
7,0,7,0
7,0,8,0
7,0,9,0
7,0,10,0
7,0,11,0
7,0,12,0
7,0,13,0
7,0,14,0
7,0,15,0
7,0,16,0
7,0,17,0
7,0,18,0
7,0,19,1
7,0,20,0
