0,7,30064771072,1161
1,7,30064771072,8
2,7,30064771072,5
3,7,30064771072,1552
5,7,30064771072,7058
6,7,30064771072,590
7,7,30064771072,15
8,7,30064771072,0
9,7,30064771072,3
0,1,4294967296,1192
1,1,4294967296,14
2,1,4294967296,5
3,1,4294967296,3897
4,1,4294967296,6413
5,1,4294967296,1751
6,1,4294967296,1321
7,1,4294967296,11
8,1,4294967296,239
9,1,4294967296,1
10,1,4294967296,1
0,4,17179869184,1084
1,4,17179869184,5
2,4,17179869184,1
3,4,17179869184,2982
5,4,17179869184,7787
6,4,17179869184,1341
7,4,17179869184,11
8,4,17179869184,3
0,2,8589934592,1113
1,2,8589934592,10
2,2,8589934592,5
3,2,8589934592,1585
4,2,8589934592,8000
5,2,8589934592,25
6,2,8589934592,136
7,2,8589934592,1
8,2,8589934592,2
0,6,25769803776,814
0,6,25769803777,300
1,6,25769803776,7
1,6,25769803777,1
2,6,25769803776,1
2,6,25769803777,0
3,6,25769803776,1081
3,6,25769803777,161
4,6,25769803776,4334
5,6,25769803776,3223
6,6,25769803776,9
6,6,25769803777,18078
7,6,25769803776,5
8,6,25769803777,12
10,6,25769803777,1
0,0,0,2000
1,0,0,7
2,0,0,3
3,0,0,722
4,0,0,7641
5,0,0,467
6,0,0,400
7,0,0,118
8,0,0,1
9,0,0,5
0,5,21474836480,441
0,5,21474836482,191
0,5,21474836481,418
1,5,21474836480,3
1,5,21474836482,1
1,5,21474836481,2
2,5,21474836480,1
2,5,21474836482,0
2,5,21474836481,0
3,5,21474836480,243
3,5,21474836482,125
3,5,21474836481,1162
5,5,21474836481,13996
6,5,21474836482,662
6,5,21474836481,32
7,5,21474836480,1679
7,5,21474836482,751
7,5,21474836481,0
8,5,21474836482,0
9,5,21474836480,189
9,5,21474836482,0
0,3,12884901888,1939
1,3,12884901888,6
2,3,12884901888,2
3,3,12884901888,8079
5,3,12884901888,211
7,3,12884901888,2
