3,12884901893,-2,3
3,12884901894,-2,1
3,12884901901,-2,2870
3,12884901900,-2,2
3,12884901888,-2,1
3,12884901895,-2,1
3,12884901896,-2,1
3,12884901890,-2,1
3,12884901897,-2,0
3,12884901898,-2,0
3,12884901889,-2,0
3,12884901891,-2,1
3,12884901899,-2,1
3,12884901892,-2,1
3,12884901893,-1,81
3,12884901894,-1,20
3,12884901901,-1,282
3,12884901900,-1,51
3,12884901888,-1,71
3,12884901895,-1,28
3,12884901896,-1,20
3,12884901890,-1,60
3,12884901897,-1,25
3,12884901898,-1,20
3,12884901889,-1,27
3,12884901891,-1,27
3,12884901899,-1,46
3,12884901892,-1,49
3,12884901893,0,2
3,12884901894,0,0
3,12884901901,0,1338
3,12884901900,0,0
3,12884901888,0,0
3,12884901895,0,0
3,12884901896,0,0
3,12884901890,0,0
3,12884901897,0,0
3,12884901898,0,0
3,12884901889,0,0
3,12884901891,0,0
3,12884901899,0,0
3,12884901892,0,0
3,12884901893,1,1
3,12884901894,1,1
3,12884901901,1,157
3,12884901900,1,0
3,12884901888,1,0
3,12884901895,1,0
3,12884901896,1,0
3,12884901890,1,0
3,12884901897,1,0
3,12884901898,1,0
3,12884901889,1,0
3,12884901891,1,0
3,12884901899,1,0
3,12884901892,1,0
3,12884901901,2,7179
3,12884901895,2,1
3,12884901889,2,0
3,12884901893,3,3
3,12884901894,3,1
3,12884901901,3,220
3,12884901900,3,1
3,12884901888,3,1
3,12884901896,3,0
3,12884901890,3,1
3,12884901897,3,1
3,12884901898,3,0
3,12884901891,3,1
3,12884901899,3,1
3,12884901892,3,0
3,12884901894,4,2
3,12884901901,4,79
3,12884901900,4,0
3,12884901890,4,0
3,12884901897,4,1
3,12884901899,4,0
3,12884901892,4,0
3,12884901901,5,11
3,12884901892,5,1
3,12884901901,6,6
3,12884901901,7,1
1,4294967316,-2,9
1,4294967327,-2,1
1,4294967351,-2,0
1,4294967308,-2,1
1,4294967336,-2,0
1,4294967337,-2,1
1,4294967358,-2,4593
1,4294967302,-2,2
1,4294967330,-2,0
1,4294967323,-2,1
1,4294967344,-2,1
1,4294967301,-2,1
1,4294967324,-2,1
1,4294967315,-2,1
1,4294967318,-2,1
1,4294967309,-2,1
1,4294967363,-2,1
1,4294967329,-2,1
1,4294967345,-2,0
1,4294967364,-2,0
1,4294967303,-2,1
1,4294967342,-2,1
1,4294967338,-2,1
1,4294967321,-2,0
1,4294967322,-2,1
1,4294967296,-2,1
1,4294967352,-2,0
1,4294967314,-2,2
1,4294967357,-2,0
1,4294967332,-2,0
1,4294967349,-2,0
1,4294967343,-2,1
1,4294967304,-2,1
1,4294967341,-2,0
1,4294967298,-2,0
1,4294967360,-2,0
1,4294967359,-2,1
1,4294967312,-2,1
1,4294967347,-2,1
1,4294967306,-2,1
1,4294967354,-2,1
1,4294967348,-2,1
1,4294967313,-2,1
1,4294967331,-2,0
1,4294967334,-2,0
1,4294967305,-2,0
1,4294967350,-2,1
1,4294967319,-2,1
1,4294967311,-2,0
1,4294967297,-2,1
1,4294967333,-2,1
1,4294967353,-2,1
1,4294967339,-2,1
1,4294967325,-2,1
1,4294967326,-2,0
1,4294967340,-2,1
1,4294967362,-2,1
1,4294967317,-2,1
1,4294967310,-2,1
1,4294967356,-2,1
1,4294967320,-2,1
1,4294967328,-2,0
1,4294967335,-2,1
1,4294967346,-2,1
1,4294967355,-2,0
1,4294967300,-2,0
1,4294967299,-2,1
1,4294967361,-2,1
1,4294967307,-2,1
1,4294967316,-1,90
1,4294967327,-1,26
1,4294967351,-1,27
1,4294967308,-1,26
1,4294967336,-1,20
1,4294967337,-1,45
1,4294967358,-1,379
1,4294967302,-1,23
1,4294967330,-1,26
1,4294967323,-1,26
1,4294967344,-1,18
1,4294967301,-1,25
1,4294967324,-1,29
1,4294967315,-1,27
1,4294967318,-1,19
1,4294967309,-1,29
1,4294967363,-1,27
1,4294967329,-1,28
1,4294967345,-1,23
1,4294967364,-1,26
1,4294967303,-1,21
1,4294967342,-1,19
1,4294967338,-1,26
1,4294967321,-1,26
1,4294967322,-1,25
1,4294967296,-1,26
1,4294967352,-1,20
1,4294967314,-1,46
1,4294967357,-1,23
1,4294967332,-1,25
1,4294967349,-1,26
1,4294967343,-1,26
1,4294967304,-1,26
1,4294967341,-1,25
1,4294967298,-1,19
1,4294967360,-1,26
1,4294967359,-1,28
1,4294967312,-1,27
1,4294967347,-1,30
1,4294967306,-1,20
1,4294967354,-1,27
1,4294967348,-1,29
1,4294967313,-1,28
1,4294967331,-1,28
1,4294967334,-1,27
1,4294967305,-1,28
1,4294967350,-1,26
1,4294967319,-1,26
1,4294967311,-1,41
1,4294967297,-1,31
1,4294967333,-1,26
1,4294967353,-1,130
1,4294967339,-1,26
1,4294967325,-1,23
1,4294967326,-1,47
1,4294967340,-1,27
1,4294967362,-1,26
1,4294967317,-1,25
1,4294967310,-1,25
1,4294967356,-1,26
1,4294967320,-1,26
1,4294967328,-1,20
1,4294967335,-1,19
1,4294967346,-1,20
1,4294967355,-1,25
1,4294967300,-1,43
1,4294967299,-1,18
1,4294967361,-1,25
1,4294967307,-1,26
1,4294967316,0,2
1,4294967327,0,0
1,4294967351,0,0
1,4294967308,0,0
1,4294967336,0,0
1,4294967337,0,0
1,4294967358,0,113
1,4294967302,0,0
1,4294967330,0,0
1,4294967323,0,0
1,4294967344,0,0
1,4294967301,0,0
1,4294967324,0,1
1,4294967315,0,0
1,4294967318,0,0
1,4294967309,0,0
1,4294967363,0,0
1,4294967329,0,0
1,4294967345,0,0
1,4294967364,0,0
1,4294967303,0,0
1,4294967342,0,0
1,4294967338,0,0
1,4294967321,0,1
1,4294967322,0,0
1,4294967296,0,0
1,4294967352,0,0
1,4294967314,0,0
1,4294967357,0,0
1,4294967332,0,0
1,4294967349,0,0
1,4294967343,0,0
1,4294967304,0,0
1,4294967341,0,0
1,4294967298,0,1
1,4294967360,0,0
1,4294967359,0,0
1,4294967312,0,0
1,4294967347,0,0
1,4294967306,0,0
1,4294967354,0,0
1,4294967348,0,0
1,4294967313,0,0
1,4294967331,0,0
1,4294967334,0,0
1,4294967305,0,0
1,4294967350,0,0
1,4294967319,0,0
1,4294967311,0,0
1,4294967297,0,0
1,4294967333,0,1
1,4294967353,0,0
1,4294967339,0,0
1,4294967325,0,0
1,4294967326,0,0
1,4294967340,0,0
1,4294967362,0,0
1,4294967317,0,0
1,4294967310,0,0
1,4294967356,0,0
1,4294967320,0,0
1,4294967328,0,1
1,4294967335,0,0
1,4294967346,0,0
1,4294967355,0,0
1,4294967300,0,0
1,4294967299,0,0
1,4294967361,0,0
1,4294967307,0,0
1,4294967316,1,1
1,4294967327,1,0
1,4294967351,1,0
1,4294967308,1,0
1,4294967336,1,1
1,4294967337,1,0
1,4294967358,1,173
1,4294967302,1,0
1,4294967330,1,0
1,4294967323,1,0
1,4294967344,1,0
1,4294967301,1,0
1,4294967324,1,0
1,4294967315,1,0
1,4294967318,1,0
1,4294967309,1,0
1,4294967363,1,0
1,4294967329,1,0
1,4294967345,1,0
1,4294967364,1,0
1,4294967303,1,0
1,4294967342,1,0
1,4294967338,1,0
1,4294967321,1,0
1,4294967322,1,0
1,4294967296,1,0
1,4294967352,1,0
1,4294967314,1,0
1,4294967357,1,0
1,4294967332,1,0
1,4294967349,1,0
1,4294967343,1,0
1,4294967304,1,0
1,4294967341,1,0
1,4294967298,1,0
1,4294967360,1,0
1,4294967359,1,0
1,4294967312,1,0
1,4294967347,1,0
1,4294967306,1,0
1,4294967354,1,0
1,4294967348,1,0
1,4294967313,1,0
1,4294967331,1,0
1,4294967334,1,0
1,4294967305,1,0
1,4294967350,1,0
1,4294967319,1,0
1,4294967311,1,0
1,4294967297,1,0
1,4294967333,1,0
1,4294967353,1,0
1,4294967339,1,0
1,4294967325,1,0
1,4294967326,1,0
