12884901888 94489280512
12884901888 124554051584
12884901888 107374182400
12884901888 98784247808
12884901888 120259084288
12884901888 111669149696
12884901888 154618822656
12884901888 128849018880
12884901888 133143986176
12884901888 60129542144
12884901888 47244640256
12884901888 158913789952
12884901888 55834574848
12884901888 4294967296
12884901888 64424509440
12884901888 77309411328
12884901888 81604378624
12884901888 21474836480
12884901888 25769803776
12884901888 30064771072
12884901888 8589934592
12884901888 0
12884901888 68719476736
12884901888 150323855360
12884901888 137438953472
12884901888 34359738368
12884901888 42949672960
12884901888 38654705664
12884901888 163208757248
12884901888 141733920768
12884901888 167503724545
12884901888 85899345921
12884901888 146028888065
12884901888 103079215105
12884901888 73014444033
12884901888 17179869185
12884901888 51539607553
12884901888 115964116995
12884901888 90194313221
81604378624 128849018880
81604378624 107374182400
81604378624 124554051584
81604378624 120259084288
81604378624 163208757248
81604378624 154618822656
81604378624 111669149696
81604378624 94489280512
81604378624 137438953472
81604378624 141733920768
81604378624 38654705664
81604378624 8589934592
81604378624 47244640256
81604378624 55834574848
81604378624 64424509440
81604378624 68719476736
81604378624 21474836480
81604378624 77309411328
81604378624 30064771072
81604378624 25769803776
81604378624 4294967296
81604378624 12884901888
81604378624 34359738368
81604378624 150323855360
81604378624 98784247808
81604378624 42949672960
81604378624 133143986176
81604378624 158913789952
81604378624 60129542144
81604378624 0
81604378624 85899345921
81604378624 167503724545
81604378624 146028888065
81604378624 103079215105
81604378624 51539607553
81604378624 73014444033
81604378624 17179869185
81604378624 115964116995
81604378624 90194313221
47244640256 94489280512
47244640256 98784247808
47244640256 128849018880
47244640256 124554051584
47244640256 107374182400
47244640256 111669149696
47244640256 55834574848
47244640256 141733920768
47244640256 163208757248
47244640256 12884901888
47244640256 154618822656
47244640256 150323855360
47244640256 64424509440
47244640256 158913789952
47244640256 38654705664
47244640256 81604378624
47244640256 42949672960
47244640256 77309411328
47244640256 120259084288
47244640256 4294967296
47244640256 0
47244640256 25769803776
47244640256 34359738368
47244640256 30064771072
47244640256 68719476736
47244640256 137438953472
47244640256 21474836480
47244640256 133143986176
47244640256 8589934592
47244640256 60129542144
47244640256 146028888065
47244640256 81604378625
47244640256 167503724545
47244640256 103079215105
47244640256 17179869185
47244640256 73014444033
47244640256 51539607553
47244640256 85899345921
47244640256 115964116995
47244640256 90194313221
115964116992 85899345921
150323855360 73014444032
150323855360 21474836480
150323855360 94489280512
150323855360 64424509440
150323855360 60129542144
150323855360 55834574848
150323855360 154618822656
150323855360 124554051584
150323855360 107374182400
150323855360 8589934592
150323855360 128849018880
150323855360 25769803776
150323855360 12884901888
150323855360 137438953472
150323855360 120259084288
150323855360 81604378624
150323855360 111669149696
150323855360 47244640256
150323855360 68719476736
150323855360 133143986176
150323855360 158913789952
150323855360 4294967296
150323855360 0
150323855360 141733920768
150323855360 98784247808
150323855360 42949672960
150323855360 38654705664
150323855360 77309411328
150323855360 30064771072
150323855360 34359738368
150323855360 163208757248
150323855360 103079215105
150323855360 17179869185
150323855360 51539607553
150323855360 85899345921
150323855360 146028888065
150323855360 73014444033
150323855360 167503724545
150323855360 115964116995
150323855360 90194313221
115964116994 120259084288
150323855362 154618822656
115964116993 94489280512
150323855361 98784247808
81604378625 4294967296
81604378625 47244640256
81604378625 158913789952
115964116995 42949672960
115964116995 68719476736
115964116995 8589934592
115964116995 60129542144
115964116995 12884901888
115964116995 64424509440
115964116995 21474836480
115964116995 25769803776
115964116995 55834574848
115964116995 81604378624
115964116995 38654705664
115964116995 34359738368
115964116995 107374182400
115964116995 120259084288
115964116995 137438953472
115964116995 158913789952
115964116995 4294967296
115964116995 111669149696
115964116995 47244640256
115964116995 133143986176
115964116995 141733920768
115964116995 128849018880
115964116995 94489280512
115964116995 163208757248
115964116995 98784247808
115964116995 77309411328
115964116995 150323855360
115964116995 154618822656
115964116995 0
115964116995 124554051584
115964116995 30064771072
115964116995 17179869185
115964116995 51539607553
115964116995 73014444033
115964116995 146028888065
115964116995 85899345921
115964116995 167503724545
115964116995 103079215105
115964116995 90194313221
115964116996 94489280512
111669149696 81604378624
111669149696 38654705664
111669149696 68719476736
111669149696 64424509440
111669149696 34359738368
111669149696 30064771072
111669149696 25769803776
111669149696 21474836480
111669149696 42949672960
111669149696 47244640256
111669149696 8589934592
111669149696 55834574848
111669149696 60129542144
111669149696 98784247808
111669149696 163208757248
111669149696 137438953472
111669149696 94489280512
111669149696 107374182400
111669149696 120259084288
111669149696 158913789952
111669149696 133143986176
111669149696 128849018880
111669149696 141733920768
111669149696 4294967296
111669149696 124554051584
111669149696 154618822656
111669149696 150323855360
111669149696 0
111669149696 12884901888
111669149696 77309411328
111669149696 17179869185
111669149696 51539607553
111669149696 146028888065
