0 167503724552
0 124554051602
0 133143986203
0 107374182414
42949672961 77309411339
42949672961 98784247811
42949672961 85899345949
6 107374182414
9 8589934609
9 30064771107
10 90194313248
10 158913789953
10 81604378626
10 60129542149
10 73014444033
10 141733920799
10 77309411339
10 107374182414
10 120259084310
10 115964117019
10 85899345949
10 47244640261
11 34359738405
15 30064771107
17 68719476736
17 81604378624
17 98784247811
17 60129542149
17 21474836486
17 158913789953
17 4294967360
17 8589934601
17 77309411339
17 38654705676
17 107374182414
17 111669149711
17 120259084304
17 8589934609
17 124554051602
17 12884901907
17 150323855381
17 51539607574
17 120259084310
17 167503724571
17 103079215130
17 8589934622
17 25769803781
17 107374182432
17 30064771106
17 115964117019
17 34359738405
17 137438953479
17 85899345949
17 128849018907
17 64424509448
17 158913789961
17 47244640440
17 141733920799
17 17179869192
17 42949673024
17 90194313248
17 68719476748
17 154618822690
17 115964117000
17 4294967352
17 30064771107
17 146028888080
17 94489280541
17 133143986203
17 167503724552
17 163208757269
42949672981 107374182414
42949672981 120259084310
22 64424509448
22 98784247811
22 94489280541
42949672983 21474836486
42949672988 154618822690
42949672988 94489280541
42949672991 68719476736
42949672992 128849018907
42949672996 60129542149
42949672998 167503724552
42949672998 107374182414
42949672998 94489280541
42949672998 8589934609
42949672998 120259084310
42949672998 103079215130
42949672998 115964117019
42949672998 85899345949
42949673000 77309411339
42949673005 21474836486
42949673007 60129542149
42949673011 55834574852
42949673013 60129542149
42949673013 51539607574
42949673014 94489280541
42949673014 141733920799
42949672969 128849018907
42949673024 81604378624
42949673024 68719476736
42949673024 90194313218
42949673024 98784247811
42949673024 128849018884
42949673024 128849018885
42949673024 21474836486
42949673024 73014444033
42949673024 17179869192
42949673024 124554051593
42949673024 68719476746
42949673024 17179869195
42949673024 85899345932
42949673024 81604378626
42949673024 30064771086
42949673024 111669149711
42949673024 146028888080
42949673024 77309411339
42949673024 124554051602
42949673024 30064771089
42949673024 21474836500
42949673024 8589934609
42949673024 34359738390
42949673024 154618822679
42949673024 154618822680
42949673024 55834574852
42949673024 120259084310
42949673024 133143986203
42949673024 60129542149
42949673024 150323855386
42949673024 85899345950
42949673024 25769803781
42949673024 90194313248
42949673024 124554051617
42949673024 154618822690
42949673024 115964117019
42949673024 158913789953
42949673024 34359738405
42949673024 128849018908
42949673024 107374182414
42949673024 137438953479
42949673024 85899345949
42949673024 128849018907
42949673024 167503724552
42949673024 154618822686
42949673024 85899345921
42949673024 47244640310
42949673024 47244640440
42949673024 68719476743
42949673024 141733920799
42949673024 128849018899
42949673024 55834574853
42949673024 90194313227
42949673024 103079215130
42949673024 38654705676
42949673024 47244640458
42949673024 158913789980
42949673024 137438953483
42949673024 51539607574
42949673024 30064771107
42949673024 137438953486
42949673024 115964117016
42949673024 107374182407
42949673024 90194313242
42949673024 124554051600
42949673024 85899345937
42949673024 17
42949673024 94489280541
42949673024 163208757269
42949673024 12884901907
42949673024 4294967352
42949673024 64424509448
42949673024 34359738388
42949673024 150323855381
42949673024 47244640381
42949673024 21474836501
2 154618822690
2 124554051602
2 107374182414
2 111669149711
42949673031 60129542149
42949673031 51539607574
42949673036 128849018907
42949673036 158913789953
42949673036 154618822690
42949673036 98784247811
42949673036 77309411339
42949672973 81604378626
42949672973 77309411339
42949673044 55834574852
42949673044 51539607574
42949673046 115964117019
42949673046 120259084310
42949673048 60129542149
42949673055 17179869198
42949673061 51539607574
42949673062 107374182414
42949673062 111669149711
42949673062 8589934609
42949673062 163208757269
42949673062 103079215130
42949673062 128849018907
42949673064 77309411339
42949673067 17179869198
47244640381 42949673024
47244640381 38654705676
47244640381 55834574852
47244640381 60129542149
47244640381 51539607574
4294967317 107374182414
47244640386 68719476736
42949672982 94489280541
47244640390 98784247811
47244640391 111669149711
47244640392 103079215130
47244640393 103079215130
47244640398 120259084290
24 133143986203
24 120259084299
24 107374182414
24 111669149711
24 146028888080
24 124554051602
24 163208757269
24 4294967352
24 128849018907
24 94489280541
47244640405 60129542149
47244640406 94489280541
47244640406 137438953479
47244640410 124554051602
26 98784247811
47244640414 128849018907
47244640416 158913789953
47244640417 90194313250
47244640417 34359738405
47244640417 8589934598
47244640417 77309411339
47244640417 124554051602
47244640417 12884901907
47244640417 4294967352
47244640417 103079215130
47244640417 94489280541
27 98784247811
47244640423 90194313248
47244640424 68719476736
47244640424 98784247811
47244640424 34359738405
47244640424 17179869192
47244640424 111669149711
47244640424 4294967352
47244640424 103079215130
47244640424 133143986203
47244640424 85899345949
47244640430 167503724552
47244640430 94489280541
47244640434 77309411339
47244640440 42949673024
47244640440 154618822690
47244640440 98784247811
47244640440 34359738405
47244640440 77309411339
47244640440 115964117019
47244640440 107374182414
47244640440 111669149711
47244640440 146028888080
47244640440 17
47244640440 85899345949
47244640440 12884901907
47244640440 163208757269
47244640440 120259084310
47244640440 4294967352
47244640440 133143986203
47244640440 103079215130
47244640440 128849018907
47244640440 94489280541
4294967327 103079215130
47244640446 137438953479
47244640450 128849018907
47244640451 94489280541
47244640454 8589934609
47244640454 124554051602
47244640454 133143986203
47244640454 94489280541
47244640456 124554051602
47244640456 115964117019
47244640456 94489280541
47244640457 30064771107
47244640457 107374182414
47244640457 111669149711
47244640457 146028888080
47244640457 150323855381
47244640457 163208757269
47244640458 42949673024
47244640458 128849018907
47244640458 115964117019
47244640458 163208757269
47244640458 120259084310
47244640459 163208757260
47244640460 55834574852
47244640460 60129542149
47244640460 51539607574
4294967330 73014444033
47244640462 111669149734
47244640462 111669149711
47244640463 154618822690
47244640463 167503724552
47244640463 107374182414
47244640463 124554051602
47244640463 120259084310
47244640463 115964117019
47244640466 128849018907
47244640470 90194313248
47244640470 128849018907
47244640471 90194313248
47244640471 115964117019
47244640471 128849018907
47244640471 107374182414
4294967333 81604378626
4294967333 94489280541
4294967336 154618822690
146028888071 128849018907
146028888071 98784247811
146028888071 94489280541
4294967337 124554051602
167503724549 146028888080
167503724549 107374182414
167503724549 150323855381
167503724549 120259084310
4294967340 146028888080
38654705674 124554051602
38654705674 163208757269
38654705674 107374182414
124554051606 94489280541
124554051593 42949673024
4294967310 111669149711
47244640266 133143986203
115964117002 98784247811
4294967347 103079215130
4294967347 124554051602
4294967347 98784247811
4294967347 163208757269
150323855412 38654705676
133143986178 107374182414
4294967349 115964117019
154618822656 85899345949
107374182425 21474836486
47244640311 167503724552
47244640311 103079215130
103079215115 124554051602
4294967352 81604378624
4294967352 68719476736
4294967352 163208757250
4294967352 30064771075
4294967352 34359738385
4294967352 25769803781
4294967352 21474836486
4294967352 73014444033
4294967352 167503724552
4294967352 98784247817
4294967352 77309411339
