51539607552,12,72089,3108392
30064771072,7,73779,3808063
94489280512,22,74062,4300461
73014444032,17,73126,3870314
137438953472,32,74832,5049804
158913789952,37,74054,4336920
8589934592,2,75282,5452125
115964116992,27,74689,6000560
34359738368,8,72623,3280861
12884901888,3,72345,3820018
55834574848,13,72428,3714633
98784247808,23,73647,3995829
120259084288,28,73908,4011119
77309411328,18,72897,4222435
141733920768,33,73712,4901265
163208757248,38,73983,5642236
146028888064,34,73958,4081851
38654705664,9,73477,4667149
81604378624,19,74903,5283329
60129542144,14,74966,6093457
167503724544,39,74684,5409558
103079215104,24,74941,5996100
124554051584,29,75162,6185513
17179869184,4,75065,7063567
150323855360,35,73960,4378732
171798691840,40,74155,4067829
85899345920,20,74243,4650588
128849018880,30,74484,4944191
64424509440,15,74948,5212829
107374182400,25,75175,5584517
42949672960,10,74356,5654841
21474836480,5,75338,7569024
68719476736,16,74449,4465900
4294967296,1,100657,3167136
90194313216,21,73498,3908924
133143986176,31,73645,4048898
111669149696,26,73702,4895889
154618822656,36,74965,4688671
25769803776,6,74931,7208977
47244640256,11,74644,6718133
